Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)	el eval 1 (eV)
0.000000e+000	9.00000000e-001	-5.20000000e-001	-1.73932076e+005	-0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
2.000000e+000	8.96521358e-001	-5.23478642e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
4.000000e+000	8.93042717e-001	-5.26957283e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
6.000000e+000	8.89564075e-001	-5.30435925e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
8.000000e+000	8.86085434e-001	-5.33914566e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
1.000000e+001	8.82606792e-001	-5.37393208e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
1.200000e+001	8.79128151e-001	-5.40871849e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
1.400000e+001	8.75649509e-001	-5.44350491e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
1.600000e+001	8.72170868e-001	-5.47829132e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
1.800000e+001	8.68692226e-001	-5.51307774e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
2.000000e+001	8.65213585e-001	-5.54786415e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
2.200000e+001	8.61734943e-001	-5.58265057e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
2.400000e+001	8.58256302e-001	-5.61743698e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
2.600000e+001	8.54777660e-001	-5.65222340e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
2.800000e+001	8.51299019e-001	-5.68700981e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
3.000000e+001	8.47820377e-001	-5.72179623e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
3.200000e+001	8.44341736e-001	-5.75658264e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
3.400000e+001	8.40863094e-001	-5.79136906e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
3.600000e+001	8.37384453e-001	-5.82615547e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
3.800000e+001	8.33905811e-001	-5.86094189e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
4.000000e+001	8.30427170e-001	-5.89572830e-001	-1.73932076e+005	0.00000000e+000	1.0000e-010	1.0000e-010	0.0000e+000
